timestamp,product,mid_price,sell_liquidity,buy_liquidity
145,PICNIC_BASKET1,58338.5,17,17
145,PICNIC_BASKET2,30071.5,17,17
146,CROISSANTS,4236.5,39,39
146,DJEMBES,13301.5,21,21
146,JAMS,6515,63,63
146,PICNIC_BASKET1,58340.5,12,12
146,PICNIC_BASKET2,30068.5,12,12
147,CROISSANTS,4237,43,43
147,DJEMBES,13302.5,17,17
147,JAMS,6515.5,84,84
147,PICNIC_BASKET1,58335.5,11,11
147,PICNIC_BASKET2,30071.5,11,11
148,CROISSANTS,4237,33,33
148,DJEMBES,13301.5,20,20
148,JAMS,6515.5,85,85
148,PICNIC_BASKET1,58334.5,10,10
148,PICNIC_BASKET2,30076.5,10,10
149,CROISSANTS,4237,47,47
149,DJEMBES,13302.5,22,22
149,JAMS,6515.5,82,82
149,PICNIC_BASKET1,58327,12,8
149,PICNIC_BASKET2,30074,12,14
150,CROISSANTS,4236.5,40,40
150,DJEMBES,13303,22,22
150,JAMS,6515.5,73,73
150,PICNIC_BASKET1,58335.5,8,15
150,PICNIC_BASKET2,30076.5,16,15
151,CROISSANTS,4236.5,29,29
151,DJEMBES,13300.5,23,23
151,JAMS,6516,83,83
151,PICNIC_BASKET1,58326.5,10,10
151,PICNIC_BASKET2,30073.5,10,10
152,CROISSANTS,4236.5,43,43
152,DJEMBES,13301.5,17,17
152,JAMS,6516,92,92
152,PICNIC_BASKET1,58325.5,11,11
152,PICNIC_BASKET2,30075,11,11
153,CROISSANTS,4236.5,43,43
153,DJEMBES,13302.5,16,16
153,JAMS,6515,82,82
153,PICNIC_BASKET1,58325.5,7,10
153,PICNIC_BASKET2,30075.5,13,11
154,CROISSANTS,4236.5,50,50
154,DJEMBES,13303,24,24
154,JAMS,6515,97,97
154,PICNIC_BASKET1,58329.5,13,13
154,PICNIC_BASKET2,30072,13,13
155,CROISSANTS,4236.5,37,37
155,DJEMBES,13300.5,23,23
155,JAMS,6515,67,67
155,PICNIC_BASKET1,58323.5,14,14
155,PICNIC_BASKET2,30070.5,14,14
156,CROISSANTS,4236.5,38,38
156,DJEMBES,13298.5,20,20
156,JAMS,6514.5,82,80
156,PICNIC_BASKET1,58324.5,13,12
156,PICNIC_BASKET2,30073.5,14,12
157,CROISSANTS,4236.5,28,31
157,DJEMBES,13299.5,21,21
157,JAMS,6515,63,63
157,PICNIC_BASKET1,58318.5,12,12
157,PICNIC_BASKET2,30068,12,12
158,CROISSANTS,4236.5,43,43
158,DJEMBES,13301,22,22
158,JAMS,6515,82,79
158,PICNIC_BASKET1,58320.5,14,14
158,PICNIC_BASKET2,30067,14,14
159,CROISSANTS,4236.5,39,39
159,DJEMBES,13301.5,23,23
159,JAMS,6515,84,82
159,PICNIC_BASKET1,58324.5,14,14
159,PICNIC_BASKET2,30068.5,14,14
160,CROISSANTS,4236,41,41
160,DJEMBES,13301.5,24,24
160,JAMS,6515,86,86
160,PICNIC_BASKET1,58321.5,12,12
160,PICNIC_BASKET2,30068,12,12
161,CROISSANTS,4236,29,29
161,DJEMBES,13302.5,19,19
161,JAMS,6515,58,58
161,PICNIC_BASKET1,58324.5,14,14
161,PICNIC_BASKET2,30069.5,14,14
162,CROISSANTS,4236.5,48,48
162,DJEMBES,13302.5,22,22
162,JAMS,6515,87,87
162,PICNIC_BASKET1,58326.5,14,14
162,PICNIC_BASKET2,30066.5,14,14
163,CROISSANTS,4236.5,38,38
163,DJEMBES,13302.5,16,16
163,JAMS,6514.5,73,73
163,PICNIC_BASKET1,58322.5,10,10
163,PICNIC_BASKET2,30064,10,10
164,CROISSANTS,4236,50,50
164,DJEMBES,13303,15,15
164,JAMS,6514.5,67,66
164,PICNIC_BASKET1,58324,9,9
164,PICNIC_BASKET2,30064.5,9,9
165,CROISSANTS,4236.5,44,44
165,DJEMBES,13303,20,20
165,JAMS,6513.5,71,75
165,PICNIC_BASKET1,58322.5,10,10
165,PICNIC_BASKET2,30064,10,10
166,CROISSANTS,4236.5,50,50
166,DJEMBES,13305.5,23,23
166,JAMS,6514,81,81
166,PICNIC_BASKET1,58325.5,13,13
166,PICNIC_BASKET2,30065.5,13,13
167,CROISSANTS,4236,44,44
167,DJEMBES,13305.5,20,20
167,JAMS,6514.5,93,93
167,PICNIC_BASKET1,58331.5,11,11
167,PICNIC_BASKET2,30063,11,11
168,CROISSANTS,4236.5,39,39
168,DJEMBES,13305.5,15,15
168,JAMS,6514.5,87,87
168,PICNIC_BASKET1,58332.5,11,11
168,PICNIC_BASKET2,30064.5,11,11
169,CROISSANTS,4236.5,34,36
169,DJEMBES,13305.5,18,18
169,JAMS,6514.5,68,65
169,PICNIC_BASKET1,58336,13,13
169,PICNIC_BASKET2,30067.5,13,13
170,CROISSANTS,4236.5,38,38
170,DJEMBES,13306.5,18,18
170,JAMS,6514.5,75,75
170,PICNIC_BASKET1,58336.5,14,14
170,PICNIC_BASKET2,30070.5,14,14
171,CROISSANTS,4236.5,39,39
171,DJEMBES,13307.5,21,21
171,JAMS,6514.5,65,65
171,PICNIC_BASKET1,58339.5,12,12
171,PICNIC_BASKET2,30072.5,12,12
172,CROISSANTS,4236.5,38,38
172,DJEMBES,13307.5,18,18
172,JAMS,6514.5,74,74
172,PICNIC_BASKET1,58341,11,11
172,PICNIC_BASKET2,30071,11,11
173,CROISSANTS,4236.5,38,38
173,DJEMBES,13307.5,23,23
173,JAMS,6515,72,76
173,PICNIC_BASKET1,58340.5,13,14
173,PICNIC_BASKET2,30070.5,13,14
174,CROISSANTS,4236.5,45,45
174,DJEMBES,13306.5,20,20
174,JAMS,6515,68,68
174,PICNIC_BASKET1,58342.5,10,10
174,PICNIC_BASKET2,30073,10,10
175,CROISSANTS,4238.5,31,31
175,DJEMBES,13306.5,20,20
175,JAMS,6514.5,69,69
175,PICNIC_BASKET1,58348.5,13,13
175,PICNIC_BASKET2,30078.5,13,13
176,CROISSANTS,4238.5,36,36
176,DJEMBES,13306,22,22
176,JAMS,6514.5,55,55
176,PICNIC_BASKET1,58350,13,13
176,PICNIC_BASKET2,30075.5,13,13
177,CROISSANTS,4238,41,41
177,DJEMBES,13304.5,26,26
177,JAMS,6513.5,80,82
177,PICNIC_BASKET1,58344.5,13,13
177,PICNIC_BASKET2,30069,13,13
178,CROISSANTS,4237.5,46,46
178,DJEMBES,13305,24,24
178,JAMS,6513,78,78
178,PICNIC_BASKET1,58339.5,16,16
178,PICNIC_BASKET2,30066,16,16
179,CROISSANTS,4237.5,33,33
179,DJEMBES,13305.5,24,24
179,JAMS,6513,57,57
179,PICNIC_BASKET1,58335.5,13,13
179,PICNIC_BASKET2,30065.5,13,13
180,CROISSANTS,4237.5,47,47
180,DJEMBES,13306,19,19
180,JAMS,6513,91,91
180,PICNIC_BASKET1,58334.5,14,14
180,PICNIC_BASKET2,30066.5,14,14
181,CROISSANTS,4237.5,47,47
181,DJEMBES,13306,20,20
181,JAMS,6513,81,81
181,PICNIC_BASKET1,58334.5,12,12
181,PICNIC_BASKET2,30064.5,12,12
182,CROISSANTS,4237.5,31,31
182,DJEMBES,13305.5,20,20
182,JAMS,6513,78,78
182,PICNIC_BASKET1,58339.5,10,10
182,PICNIC_BASKET2,30067.5,10,10
183,CROISSANTS,4236.5,37,37
183,DJEMBES,13306.5,24,24
183,JAMS,6513,77,77
183,PICNIC_BASKET1,58333.5,13,13
183,PICNIC_BASKET2,30062.5,13,13
184,CROISSANTS,4236.5,47,47
184,DJEMBES,13303.5,15,17
184,JAMS,6513,91,91
184,PICNIC_BASKET1,58327.5,9,9
184,PICNIC_BASKET2,30061,9,9
185,CROISSANTS,4236,30,30
185,DJEMBES,13304,20,20
185,JAMS,6513.5,61,61
185,PICNIC_BASKET1,58324.5,12,12
185,PICNIC_BASKET2,30062.5,12,12
186,CROISSANTS,4236,29,29
186,DJEMBES,13303.5,19,19
186,JAMS,6513.5,65,65
186,PICNIC_BASKET1,58328.5,11,11
186,PICNIC_BASKET2,30065,11,11
187,CROISSANTS,4236,39,39
187,DJEMBES,13304,22,22
187,JAMS,6514,81,81
187,PICNIC_BASKET1,58323.5,10,10
187,PICNIC_BASKET2,30065,10,10
188,CROISSANTS,4236,47,47
188,DJEMBES,13304.5,17,17
188,JAMS,6514,95,95
188,PICNIC_BASKET1,58318.5,11,11
188,PICNIC_BASKET2,30065.5,11,11
189,CROISSANTS,4235.5,50,50
189,DJEMBES,13305.5,19,19
189,JAMS,6514,95,95
189,PICNIC_BASKET1,58316.5,14,14
189,PICNIC_BASKET2,30061,14,14
190,CROISSANTS,4235.5,44,44
190,DJEMBES,13306,17,17
190,JAMS,6514,79,79
190,PICNIC_BASKET1,58313,10,10
190,PICNIC_BASKET2,30061.5,10,10
191,CROISSANTS,4235.5,52,50
191,DJEMBES,13302.5,23,23
191,JAMS,6514.5,90,90
191,PICNIC_BASKET1,58305.5,12,12
191,PICNIC_BASKET2,30061,12,12
192,CROISSANTS,4235.5,47,47
192,DJEMBES,13303,21,21
192,JAMS,6513.5,71,72
192,PICNIC_BASKET1,58298.5,13,14
192,PICNIC_BASKET2,30058.5,13,14
193,CROISSANTS,4235.5,44,44
193,DJEMBES,13303.5,22,22
193,JAMS,6514,70,70
193,PICNIC_BASKET1,58303.5,5,14
193,PICNIC_BASKET2,30063.5,15,14
194,CROISSANTS,4235.5,36,36
194,DJEMBES,13303.5,23,23
194,JAMS,6514,71,71
194,PICNIC_BASKET1,58296.5,13,13
194,PICNIC_BASKET2,30061.5,13,13
195,CROISSANTS,4235.5,35,35
195,DJEMBES,13303.5,19,19
195,JAMS,6514,77,77
195,PICNIC_BASKET1,58298,12,11
195,PICNIC_BASKET2,30067,12,11
196,CROISSANTS,4235.5,29,29
196,DJEMBES,13303.5,18,18
196,JAMS,6514,64,64
196,PICNIC_BASKET1,58295.5,11,11
196,PICNIC_BASKET2,30063,11,11
197,CROISSANTS,4235.5,36,36
197,DJEMBES,13301.5,23,23
197,JAMS,6514,77,77
197,PICNIC_BASKET1,58292,12,12
197,PICNIC_BASKET2,30064,12,12
198,CROISSANTS,4235.5,29,29
198,DJEMBES,13300.5,23,23
198,JAMS,6514,54,54
198,PICNIC_BASKET1,58293,13,13
198,PICNIC_BASKET2,30062.5,13,13
199,CROISSANTS,4235.5,31,31
199,DJEMBES,13302.5,26,26
199,JAMS,6515,72,72
199,PICNIC_BASKET1,58295.5,14,14
199,PICNIC_BASKET2,30064,14,14
200,CROISSANTS,4235.5,45,45
200,DJEMBES,13303.5,24,24
200,JAMS,6515,81,81
200,PICNIC_BASKET1,58299.5,15,15
200,PICNIC_BASKET2,30064.5,15,15
201,CROISSANTS,4235.5,37,37
201,DJEMBES,13302.5,19,19
201,JAMS,6514.5,83,83
201,PICNIC_BASKET1,58298.5,10,10
201,PICNIC_BASKET2,30062.5,10,10
202,CROISSANTS,4235.5,33,33
202,DJEMBES,13303.5,24,24
202,JAMS,6514.5,81,81
202,PICNIC_BASKET1,58310,14,12
202,PICNIC_BASKET2,30068.5,14,12
203,CROISSANTS,4235.5,36,36
203,DJEMBES,13303.5,20,20
203,JAMS,6515,66,66
203,PICNIC_BASKET1,58308.5,14,14
203,PICNIC_BASKET2,30063,14,14
204,CROISSANTS,4236,40,40
204,DJEMBES,13303,23,23
204,JAMS,6515,56,56
204,PICNIC_BASKET1,58309.5,14,14
204,PICNIC_BASKET2,30060.5,14,14
205,CROISSANTS,4236,34,34
205,DJEMBES,13302.5,18,18
205,JAMS,6515,64,64
205,PICNIC_BASKET1,58304.5,13,13
205,PICNIC_BASKET2,30057.5,13,13
206,CROISSANTS,4236.5,48,48
206,DJEMBES,13302.5,17,17
206,JAMS,6514,67,67
206,PICNIC_BASKET1,58310,12,12
206,PICNIC_BASKET2,30057,12,12
207,CROISSANTS,4236.5,39,39
207,DJEMBES,13301.5,21,21
207,JAMS,6514,87,87
207,PICNIC_BASKET1,58305.5,10,10
207,PICNIC_BASKET2,30058,10,10
208,CROISSANTS,4236.5,39,39
208,DJEMBES,13301.5,22,22
208,JAMS,6514,79,79
208,PICNIC_BASKET1,58306,15,8
208,PICNIC_BASKET2,30055,15,17
209,CROISSANTS,4236.5,34,34
209,DJEMBES,13302,23,21
209,JAMS,6514,55,55
209,PICNIC_BASKET1,58308.5,14,14
209,PICNIC_BASKET2,30056.5,14,14
210,CROISSANTS,4236.5,39,39
210,DJEMBES,13303.5,19,19
210,JAMS,6514,55,55
210,PICNIC_BASKET1,58312.5,9,9
210,PICNIC_BASKET2,30053.5,9,9
211,CROISSANTS,4236.5,42,42
211,DJEMBES,13303.5,19,19
211,JAMS,6514,72,72
211,PICNIC_BASKET1,58311,13,13
211,PICNIC_BASKET2,30055.5,13,13
212,CROISSANTS,4236.5,38,38
212,DJEMBES,13303.5,23,23
212,JAMS,6514,76,76
212,PICNIC_BASKET1,58310.5,5,11
212,PICNIC_BASKET2,30057.5,12,11
213,CROISSANTS,4237.5,37,37
213,DJEMBES,13303.5,18,18
213,JAMS,6514,88,88
213,PICNIC_BASKET1,58306,11,11
213,PICNIC_BASKET2,30055.5,11,11
214,CROISSANTS,4237.5,41,41
214,DJEMBES,13304.5,17,17
214,JAMS,6514,91,91
214,PICNIC_BASKET1,58310.5,12,12
214,PICNIC_BASKET2,30058,12,12
215,CROISSANTS,4237.5,37,37
215,DJEMBES,13304,24,24
215,JAMS,6513,81,81
215,PICNIC_BASKET1,58305.5,18,16
215,PICNIC_BASKET2,30058.5,18,16
216,CROISSANTS,4237.5,45,45
216,DJEMBES,13304.5,20,20
216,JAMS,6513,69,69
216,PICNIC_BASKET1,58300,14,13
216,PICNIC_BASKET2,30056.5,14,13
217,CROISSANTS,4236.5,49,49
217,DJEMBES,13304.5,18,18
217,JAMS,6512.5,65,65
217,PICNIC_BASKET1,58297.5,10,10
217,PICNIC_BASKET2,30051.5,10,10
218,CROISSANTS,4236.5,37,37
218,DJEMBES,13304.5,23,23
218,JAMS,6512.5,68,68
218,PICNIC_BASKET1,58297,12,12
218,PICNIC_BASKET2,30054.5,12,12
219,CROISSANTS,4236.5,44,44
219,DJEMBES,13304.5,26,26
219,JAMS,6512.5,66,66
219,PICNIC_BASKET1,58296.5,16,16
219,PICNIC_BASKET2,30054.5,16,16
220,CROISSANTS,4236.5,43,43
220,DJEMBES,13305.5,21,21
220,JAMS,6512,67,67
220,PICNIC_BASKET1,58297,12,12
220,PICNIC_BASKET2,30054,12,12
221,CROISSANTS,4237,42,42
221,DJEMBES,13303.5,20,20
221,JAMS,6512,79,79
221,PICNIC_BASKET1,58298.5,14,14
221,PICNIC_BASKET2,30055.5,14,14
222,CROISSANTS,4236.5,38,38
222,DJEMBES,13303.5,21,21
222,JAMS,6511,80,80
222,PICNIC_BASKET1,58292,12,6
222,PICNIC_BASKET2,30051,12,12
223,CROISSANTS,4236.5,46,49
223,DJEMBES,13303.5,19,19
223,JAMS,6511.5,90,90
223,PICNIC_BASKET1,58292.5,11,11
223,PICNIC_BASKET2,30051,11,11
224,CROISSANTS,4236.5,46,46
224,DJEMBES,13303.5,17,17
224,JAMS,6511,91,91
224,PICNIC_BASKET1,58293.5,9,9
224,PICNIC_BASKET2,30050.5,9,9
225,CROISSANTS,4236.5,45,45
225,DJEMBES,13303.5,24,24
225,JAMS,6511,72,72
225,PICNIC_BASKET1,58290.5,12,12
225,PICNIC_BASKET2,30052,12,12
226,CROISSANTS,4236.5,46,46
226,DJEMBES,13303.5,20,20
226,JAMS,6511,62,62
226,PICNIC_BASKET1,58300.5,15,12
226,PICNIC_BASKET2,30058.5,15,12
227,CROISSANTS,4236.5,42,42
227,DJEMBES,13303.5,22,22
227,JAMS,6511,87,87
227,PICNIC_BASKET1,58298.5,14,14
227,PICNIC_BASKET2,30055.5,14,14
228,CROISSANTS,4236.5,40,40
228,DJEMBES,13303.5,15,15
228,JAMS,6511,76,76
228,PICNIC_BASKET1,58298.5,9,9
228,PICNIC_BASKET2,30059.5,9,9
229,CROISSANTS,4236,30,30
229,DJEMBES,13303.5,21,21
229,JAMS,6511.5,64,60
229,PICNIC_BASKET1,58297.5,11,11
229,PICNIC_BASKET2,30059.5,11,11
230,CROISSANTS,4235.5,31,31
230,DJEMBES,13301,25,25
230,JAMS,6511,79,79
230,PICNIC_BASKET1,58290.5,13,13
230,PICNIC_BASKET2,30056.5,13,13
231,CROISSANTS,4235.5,47,47
231,DJEMBES,13301.5,18,18
231,JAMS,6511,64,64
231,PICNIC_BASKET1,58289.5,12,12
231,PICNIC_BASKET2,30054.5,12,12
232,CROISSANTS,4235.5,42,42
232,DJEMBES,13301.5,20,20
232,JAMS,6511,64,64
232,PICNIC_BASKET1,58291.5,16,16
232,PICNIC_BASKET2,30053.5,16,16
233,CROISSANTS,4235.5,37,37
233,DJEMBES,13302,24,24
233,JAMS,6511,59,59
233,PICNIC_BASKET1,58286.5,13,13
233,PICNIC_BASKET2,30054,13,13
234,CROISSANTS,4235.5,43,43
234,DJEMBES,13302.5,18,18
234,JAMS,6511,88,88
234,PICNIC_BASKET1,58285.5,9,9
234,PICNIC_BASKET2,30055.5,9,9
235,CROISSANTS,4235.5,51,51
235,DJEMBES,13302,24,24
235,JAMS,6510.5,69,69
235,PICNIC_BASKET1,58278.5,15,15
235,PICNIC_BASKET2,30056,15,15
236,CROISSANTS,4235.5,52,52
236,DJEMBES,13302.5,23,23
236,JAMS,6511,92,92
236,PICNIC_BASKET1,58275,12,12
236,PICNIC_BASKET2,30058,12,12
237,CROISSANTS,4235.5,43,43
237,DJEMBES,13302.5,21,21
237,JAMS,6511,92,92
237,PICNIC_BASKET1,58269.5,13,13
237,PICNIC_BASKET2,30056,13,13
238,CROISSANTS,4236.5,44,44
238,DJEMBES,13302.5,20,20
238,JAMS,6511,85,85
238,PICNIC_BASKET1,58270.5,16,16
238,PICNIC_BASKET2,30056.5,16,16
239,CROISSANTS,4236,40,40
239,DJEMBES,13301.5,16,16
239,JAMS,6511,68,68
239,PICNIC_BASKET1,58267.5,10,10
239,PICNIC_BASKET2,30054,10,10
240,CROISSANTS,4236,38,38
240,DJEMBES,13301.5,25,25
240,JAMS,6510.5,61,61
240,PICNIC_BASKET1,58266.5,16,16
240,PICNIC_BASKET2,30051.5,16,16
241,CROISSANTS,4236.5,45,45
241,DJEMBES,13301,19,19
241,JAMS,6511,63,63
241,PICNIC_BASKET1,58273.5,12,12
241,PICNIC_BASKET2,30053.5,12,12
242,CROISSANTS,4236.5,37,37
242,DJEMBES,13301,17,17
242,JAMS,6512.5,71,71
242,PICNIC_BASKET1,58278.5,9,9
242,PICNIC_BASKET2,30051.5,9,9
243,CROISSANTS,4236.5,47,47
243,DJEMBES,13301.5,25,25
243,JAMS,6512,87,87
243,PICNIC_BASKET1,58279.5,15,15
243,PICNIC_BASKET2,30050,15,15
244,CROISSANTS,4236.5,39,39
244,DJEMBES,13300.5,22,22
244,JAMS,6512,73,73
244,PICNIC_BASKET1,58278.5,14,14
244,PICNIC_BASKET2,30048.5,14,14
245,CROISSANTS,4236.5,48,48
245,DJEMBES,13302,19,19
245,JAMS,6511,92,92
245,PICNIC_BASKET1,58277.5,12,12
245,PICNIC_BASKET2,30048.5,12,12
246,CROISSANTS,4236.5,50,50
246,DJEMBES,13301.5,23,23
246,JAMS,6511,89,89
246,PICNIC_BASKET1,58275.5,13,13
246,PICNIC_BASKET2,30050,13,13
247,CROISSANTS,4236.5,49,51
247,DJEMBES,13301.5,23,23
247,JAMS,6511,78,78
247,PICNIC_BASKET1,58275.5,13,13
247,PICNIC_BASKET2,30047,13,13
248,CROISSANTS,4236.5,52,52
248,DJEMBES,13300.5,22,22
248,JAMS,6511.5,100,98
248,PICNIC_BASKET1,58273,14,14
248,PICNIC_BASKET2,30051.5,14,14
249,CROISSANTS,4236.5,36,36
249,DJEMBES,13300.5,23,23
249,JAMS,6512,54,54
249,PICNIC_BASKET1,58279.5,11,11
249,PICNIC_BASKET2,30051,11,11
250,CROISSANTS,4236.5,33,33
250,DJEMBES,13301,17,17
250,JAMS,6512,52,52
250,PICNIC_BASKET1,58277.5,10,10
250,PICNIC_BASKET2,30051,10,10
251,CROISSANTS,4236.5,41,41
251,DJEMBES,13301,20,20
251,JAMS,6512,75,75
251,PICNIC_BASKET1,58280.5,10,10
251,PICNIC_BASKET2,30052.5,10,10
252,CROISSANTS,4236.5,45,45
252,DJEMBES,13300.5,19,19
252,JAMS,6512,66,66
252,PICNIC_BASKET1,58272.5,13,13
252,PICNIC_BASKET2,30055,13,13
253,CROISSANTS,4237.5,30,30
253,DJEMBES,13300.5,23,23
253,JAMS,6512,84,84
253,PICNIC_BASKET1,58275.5,12,12
253,PICNIC_BASKET2,30057,12,12
254,CROISSANTS,4237.5,51,51
254,DJEMBES,13300,22,22
254,JAMS,6512,71,71
254,PICNIC_BASKET1,58283.5,16,16
254,PICNIC_BASKET2,30058.5,16,16
255,CROISSANTS,4237.5,38,38
255,DJEMBES,13299.5,26,26
255,JAMS,6512,62,62
255,PICNIC_BASKET1,58288,16,16
255,PICNIC_BASKET2,30057,16,16
256,CROISSANTS,4237.5,39,39
256,DJEMBES,13299.5,16,20
256,JAMS,6512,65,65
256,PICNIC_BASKET1,58285,11,11
256,PICNIC_BASKET2,30057.5,11,11
257,CROISSANTS,4237,38,38
257,DJEMBES,13300,18,18
257,JAMS,6512,75,75
257,PICNIC_BASKET1,58286,14,13
257,PICNIC_BASKET2,30058.5,14,13
258,CROISSANTS,4237,53,53
258,DJEMBES,13300.5,17,17
258,JAMS,6512,75,75
258,PICNIC_BASKET1,58281.5,11,11
258,PICNIC_BASKET2,30054,11,11
259,CROISSANTS,4237,46,46
259,DJEMBES,13300.5,20,20
259,JAMS,6512,73,73
259,PICNIC_BASKET1,58275.5,12,12
259,PICNIC_BASKET2,30055.5,12,12
260,CROISSANTS,4237.5,33,33
260,DJEMBES,13300,17,17
260,JAMS,6512,61,61
260,PICNIC_BASKET1,58277,13,13
260,PICNIC_BASKET2,30053.5,13,13
261,CROISSANTS,4237,48,48
261,DJEMBES,13300,19,19
261,JAMS,6512.5,75,75
261,PICNIC_BASKET1,58279.5,12,12
261,PICNIC_BASKET2,30054,12,12
262,CROISSANTS,4237,51,51
262,DJEMBES,13300.5,17,17
262,JAMS,6512.5,62,66
262,PICNIC_BASKET1,58279.5,12,12
262,PICNIC_BASKET2,30053.5,12,12
263,CROISSANTS,4236.5,51,51
263,DJEMBES,13299,17,17
263,JAMS,6512.5,81,81
263,PICNIC_BASKET1,58272.5,10,10
263,PICNIC_BASKET2,30052.5,10,10
264,CROISSANTS,4237,44,44
264,DJEMBES,13297.5,21,21
264,JAMS,6513,75,75
264,PICNIC_BASKET1,58272.5,10,10
264,PICNIC_BASKET2,30054.5,10,10
265,CROISSANTS,4237,43,43
265,DJEMBES,13298.5,17,17
265,JAMS,6513,68,70
265,PICNIC_BASKET1,58274.5,12,12
265,PICNIC_BASKET2,30055.5,12,12
266,CROISSANTS,4236.5,38,38
266,DJEMBES,13298,19,19
266,JAMS,6513.5,70,70
266,PICNIC_BASKET1,58276.5,10,10
266,PICNIC_BASKET2,30053.5,10,10
267,CROISSANTS,4236.5,42,42
267,DJEMBES,13297.5,20,20
267,JAMS,6513.5,65,65
267,PICNIC_BASKET1,58276.5,11,12
267,PICNIC_BASKET2,30050,11,12
268,CROISSANTS,4236.5,36,36
268,DJEMBES,13297,21,21
268,JAMS,6514.5,67,67
268,PICNIC_BASKET1,58279.5,15,15
268,PICNIC_BASKET2,30054.5,15,15
269,CROISSANTS,4236.5,44,44
269,DJEMBES,13297.5,21,21
269,JAMS,6516,63,63
269,PICNIC_BASKET1,58291,15,14
269,PICNIC_BASKET2,30059,15,14
270,CROISSANTS,4236.5,38,38
270,DJEMBES,13297.5,20,20
270,JAMS,6516.5,64,64
270,PICNIC_BASKET1,58289.5,7,14
270,PICNIC_BASKET2,30060.5,15,14
271,CROISSANTS,4236,41,41
271,DJEMBES,13299.5,18,18
271,JAMS,6516.5,90,90
271,PICNIC_BASKET1,58294.5,11,11
271,PICNIC_BASKET2,30059.5,11,11
272,CROISSANTS,4236.5,47,47
272,DJEMBES,13300.5,21,21
272,JAMS,6517,89,89
272,PICNIC_BASKET1,58295,16,15
272,PICNIC_BASKET2,30061.5,17,16
273,CROISSANTS,4236.5,41,41
273,DJEMBES,13300,18,18
273,JAMS,6516.5,68,68
273,PICNIC_BASKET1,58305.5,12,12
273,PICNIC_BASKET2,30061,12,12
274,CROISSANTS,4236.5,49,49
274,DJEMBES,13300,18,18
274,JAMS,6516.5,64,64
274,PICNIC_BASKET1,58304.5,12,12
274,PICNIC_BASKET2,30061.5,12,12
275,CROISSANTS,4236.5,51,51
275,DJEMBES,13299.5,16,16
275,JAMS,6516,78,79
275,PICNIC_BASKET1,58296.5,11,11
275,PICNIC_BASKET2,30059.5,11,11
276,CROISSANTS,4236,42,42
276,DJEMBES,13300,22,22
276,JAMS,6516,75,75
276,PICNIC_BASKET1,58301.5,12,12
276,PICNIC_BASKET2,30059,12,12
277,CROISSANTS,4236,40,40
277,DJEMBES,13300,22,22
277,JAMS,6516,82,82
277,PICNIC_BASKET1,58300.5,12,12
277,PICNIC_BASKET2,30057,12,12
278,CROISSANTS,4235.5,45,45
278,DJEMBES,13300,18,18
278,JAMS,6516,83,83
278,PICNIC_BASKET1,58298.5,6,9
278,PICNIC_BASKET2,30055.5,12,9
279,CROISSANTS,4235.5,43,43
279,DJEMBES,13299.5,15,15
279,JAMS,6516.5,77,77
279,PICNIC_BASKET1,58298.5,8,8
279,PICNIC_BASKET2,30054.5,8,8
280,CROISSANTS,4236,53,53
280,DJEMBES,13300.5,16,16
280,JAMS,6516,92,92
280,PICNIC_BASKET1,58295.5,11,11
280,PICNIC_BASKET2,30054,11,11
281,CROISSANTS,4236,43,43
281,DJEMBES,13300.5,16,16
281,JAMS,6516.5,70,70
281,PICNIC_BASKET1,58298.5,10,10
281,PICNIC_BASKET2,30053.5,10,10
282,CROISSANTS,4236,42,42
282,DJEMBES,13301,20,20
282,JAMS,6516.5,61,61
282,PICNIC_BASKET1,58304.5,17,15
282,PICNIC_BASKET2,30055.5,17,15
283,CROISSANTS,4236,43,43
283,DJEMBES,13302.5,17,17
283,JAMS,6517,93,93
283,PICNIC_BASKET1,58307,10,10
283,PICNIC_BASKET2,30055,10,10
284,CROISSANTS,4235.5,44,44
284,DJEMBES,13302.5,22,22
284,JAMS,6517,67,67
284,PICNIC_BASKET1,58308.5,7,13
284,PICNIC_BASKET2,30059.5,16,13
285,CROISSANTS,4235.5,40,40
285,DJEMBES,13302.5,20,20
285,JAMS,6517,72,72
285,PICNIC_BASKET1,58308.5,13,13
285,PICNIC_BASKET2,30056,13,13
286,CROISSANTS,4235.5,43,43
286,DJEMBES,13303,22,22
286,JAMS,6517,64,64
286,PICNIC_BASKET1,58313.5,9,9
286,PICNIC_BASKET2,30055,9,9
287,CROISSANTS,4235.5,36,36
287,DJEMBES,13303.5,22,22
287,JAMS,6517,78,78
287,PICNIC_BASKET1,58313.5,11,11
287,PICNIC_BASKET2,30057.5,11,11
288,CROISSANTS,4235.5,44,44
288,DJEMBES,13303,16,16
288,JAMS,6516.5,85,85
288,PICNIC_BASKET1,58307.5,11,11
288,PICNIC_BASKET2,30057.5,11,11
289,CROISSANTS,4236.5,30,30
289,DJEMBES,13302.5,21,21
289,JAMS,6517,81,81
289,PICNIC_BASKET1,58305.5,12,12
289,PICNIC_BASKET2,30062.5,12,12
290,CROISSANTS,4236,46,46
290,DJEMBES,13302.5,19,19
290,JAMS,6516.5,67,67
290,PICNIC_BASKET1,58300.5,11,11
290,PICNIC_BASKET2,30064,11,11
291,CROISSANTS,4235.5,42,42
291,DJEMBES,13302.5,20,20
291,JAMS,6517,83,83
291,PICNIC_BASKET1,58301.5,15,15
